id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1581365,"POP account setup Continue button greyed out, no password field",account-login,3,New Account Hub manual config validation fails to auto-discover server so Continue stays disabled and password prompt never appears.,the Continue button is gray and can't be clicked,True,2026-05-13,False,,False,True,True,5,2
1581376,Authentication error adding BT mail with two-step verification,account-login,3,Provider added 2FA requiring an app-specific password that the standard account password no longer satisfies.,The account recently had 2 step verification added. Could this be the problem?,False,2026-05-13,False,,False,False,False,0,0
1581404,mail.ru rejects Thunderbird browser as outdated,account-login,2,Webmail interface loaded in Thunderbird/old engine rejects login with outdated-browser message; likely wrong-app usage or webmail incompatibility.,пишет браузер устарел Ваш браузер устарел,False,2026-05-13,False,,False,True,True,1,0
1581406,Thunderbird unable to connect to Gmail server for weeks,account-login,4,"Gmail OAuth token or connection settings broke, blocking all IMAP/SMTP connectivity for this user.",Thunderbird has been unable to connect to the gmail server for 2 weeks,True,2026-05-13,False,,False,True,True,4,1
1581411,"Address book contacts moved out of recipient picker after update (Outlook, wrong forum)",other,2,"User is actually using Outlook, not Thunderbird; address list relocated during an update.",THERE IS NO LIST OF PEOPLE AND EMAIL ADDRESSES. They have been moved to the PEOPLE folder,False,2026-05-13,False,,False,True,True,3,1
1581418,Duplicate broken IMAP Junk/Spam folder with wrong path,search-folders,3,Conflict between server-provided Spam folder and Thunderbird-created Junk folder produces an unsubscribable broken folder.,Die Pfadangabe ... des ersten Ordners ist falsch,False,2026-05-13,True,Mapenzi,True,False,True,4,2
1581426,No connection to provider after reinstall following crash,account-login,4,"Account server settings lost or misconfigured after fresh install, preventing send/receive with KPN.",Ik krijg geen verbinding meer met de provider. Kan dus niet ontvangen en verzenden.,False,2026-05-13,False,,False,True,True,1,0
1581455,Recovering missing 2025 POP messages from backup profile after Ubuntu reinstall,migration-import,4,OS wipe/reinstall left the active profile missing a year of POP mbox message content that still exists in a backup profile folder.,"How do I safely identify the 2025 mail content in my backup folder, and how do I safely copy them over to the existing set up?",False,2026-05-13,False,,False,True,True,3,1
1581459,Account Hub not showing native Exchange option in TB 145+,account-login,3,"User is confused by hub flow or the Exchange option only appears after email entry/autoconfig, or the build lacks the Exchange feature.",when I follow the instructions to set this up I don't see the Account hub in the same way that's shown in the article,True,2026-05-13,False,,False,True,True,4,1
1581461,Threading enabled per-folder despite disabling it (Trash still threaded),ui-ux,2,Threading is a per-folder view setting so disabling it on Inbox doesn't apply to Trash; no global master switch exists.,"it was disabled for the Inbox, but it was enabled for Trash",False,2026-05-13,False,,False,False,True,9,3
1581470,Send button missing from compose window,ui-ux,3,"Composition toolbar was accidentally disabled/hidden, removing the Send command.","De instructie ""verzenden ""is verdwenen zowel bij opstellen van nieuw bericht",False,2026-05-13,False,,False,True,True,1,0
1581472,Cannot write messages to mailbox file (IMAP),send-receive,4,Corrupt local Inbox mbox file for the IMAP account prevents writing messages despite adequate disk space.,Nachrichten konnten nicht in die Mailbox-Datei geschrieben werden,False,2026-05-13,True,Mapenzi,True,True,True,5,2
1581474,AT&T/Yahoo account intermittently fails to send/authenticate on Windows 11,account-login,4,AT&T/Yahoo requires OAuth or app-specific passwords and manual POP/SMTP setup fails authentication intermittently.,It asks us to retry or enter a new password. We enter the password and still fails to authenticate.,False,2026-05-13,False,,False,False,False,0,0
1581477,POP incorporateWrite NS_ERROR_OUT_OF_MEMORY unable to write mailbox,send-receive,3,A malformed message on the server or AV file lock triggered the write error; it resolved after cleaning server-side mail.,Incorporate write FAILED! Component returned failure code: 0x8007000e (NS_ERROR_OUT_OF_MEMORY),False,2026-05-13,False,,False,False,True,2,1
1581481,Yahoo mail OAuth2 connection stopped working suddenly,sync-oauth,4,"Yahoo OAuth2 token/authorization broke and re-auth fails, possibly compounded by using POP with app password instead of OAuth.",Thunderbird simply isn't accessing or connecting properly with yahoo mail through oath2,True,2026-05-13,False,,False,True,True,1,0
1581486,Mailto hyperlinks don't launch Thunderbird on new PC,settings-config,2,Windows default apps / browser mailto handler not set to Thunderbird after fresh install.,clicking email hyperlinks doesn't do anything at all,False,2026-05-13,True,davidsk,True,False,True,3,1
1581503,Sending stalls at ~70% and never completes,send-receive,4,"SMTP send hangs mid-transmission, likely AV scanning, attachment/size, or server timeout.",it will only send up to 70% or so and stops,True,2026-05-13,False,,False,False,False,0,0
1581504,Unable to write email to mailbox error on download,send-receive,4,Likely a corrupted local mbox file or file-system/permission issue preventing writes despite ample disk space.,"""Unable to write the email to the mailbox. Make sure the file system allows you write privileges, and you have enough disk space to copy the mailbox.""",False,2026-05-13,False,,False,False,False,0,0
1581515,MAPI compatibility for Word Mail Merge,other,2,"Thunderbird only supports Simple MAPI, not Extended MAPI required by some Word mail merge workflows.",I'm trying to mass email out of Word and it says I need that.,False,2026-05-13,False,,False,True,True,6,2
1581524,"Hotmail SMTP send timeout, receive works",send-receive,4,Outgoing SMTP server settings or authentication changed on Microsoft side causing connection timeout while IMAP receive still works.,"""Sending message failed The message could not be sent connection to server SMTP timed out.""",False,2026-05-13,False,,False,False,False,0,0
1581536,No new-message notification sound on Snap install (Ubuntu),performance-crash,2,"Snap sandbox lacks audio-playback access, preventing Thunderbird notification sounds while deb builds work fine.","no sound is heard. When clicking ""play"" to test the sound, there is no sound",True,2026-05-13,False,,False,True,True,3,0
1581539,Outlook.com webmail recipient list issue misdirected to Thunderbird,other,1,"User is describing Outlook.com web interface, not Thunderbird; misrouted support question.","In Firefox, to send an email, you click on the NEW EMAIL button",False,2026-05-13,False,,False,True,True,3,1
1581543,Roadrunner password no longer accepted,account-login,4,Provider tightened authentication settings; stale saved password or changed server settings causing login rejection.,Thunderbird is no longer accepting my password it used to accept.,False,2026-05-13,False,,False,True,True,1,0
1581574,Opening inbox message prompts to send to sender address,ui-ux,2,Likely message opening in compose/reply mode due to a setting or drafts folder misconfiguration.,при открытии сообщения в папке входящие предлагается сразу отправить сообщение на входящий адрес,False,2026-05-14,False,,False,True,True,1,0
1581581,Moving Local Folders to another device via USB,migration-import,2,No import UI exists; user must manually copy mbox/msf files into another profile's Local Folders directory.,can I perhaps open on another device also running Thunderbird. Is this possible and how?,False,2026-05-14,False,,False,True,True,1,0
